Time,Te,T0,Tmean0,uh0,uc0,qS0,quh0,T1,Tmean1,uh1,uc1,qS1,quh1,T2,Tmean2,uh2,uc2,qS2,quh2,T3,Tmean3,uh3,uc3,qS3,quh3,T4,Tmean4,uh4,uc4,qS4,quh4,T5,Tmean5,uh5,uc5,qS5,quh5,T6,Tmean6,uh6,uc6,qS6,quh6,T7,Tmean7,uh7,uc7,qS7,quh7,T8,Tmean8,uh8,uc8,qS8,quh8,T9,Tmean9,uh9,uc9,qS9,quh9,T10,Tmean10,uh10,uc10,qS10,quh10,T11,Tmean11,uh11,uc11,qS11,quh11
 01/02  12:00:00,9.655500018,15.4455351,15.4455351,0,0,123.3301493,0,20,20,20,26,287.419363,62.37004446,16.11560757,16.11560757,0,26,123.3301493,0,18.33488676,18.33488676,0,26,284.4960821,0,17.47110027,17.47110027,0,26,123.3301493,0,16.8721394,16.8721394,0,26,161.5389894,0,17.09254538,17.09254538,0,26,123.3301493,0,20,20,20,26,0,88.57232764,15.75993151,15.75993151,0,26,113.2681322,0,18.19344837,18.19344837,0,0,656.4256062,0,20.96688221,20.96688221,20,26,1312.851212,0,20,20,20,26,0,337.1252764
 01/02  13:00:00,11.11800002,15.8103453,15.8103453,0,0,153.7348171,0,20,20,20,26,139.3453339,55.80561592,16.48699411,16.48699411,0,26,153.7348171,0,18.47863281,18.47863281,0,26,136.6280597,0,17.75592261,17.75592261,0,26,153.7348171,0,17.20255454,17.20255454,0,26,120.2192027,0,17.42325604,17.42325604,0,26,153.7348171,0,20,20,20,26,0,75.08592075,16.12374402,16.12374402,0,26,123.3175073,0,18.96482158,18.96482158,0,0,532.1296307,0,21.70415776,21.70415776,20,26,1064.259261,0,20,20,20,26,0,276.0941505
 01/02  14:00:00,11.49300002,16.19881344,16.19881344,0,0,207.8762891,0,20,20,20,26,116.8886007,55.36408046,16.87020082,16.87020082,0,26,207.8762891,0,18.58171112,18.58171112,0,26,114.6305646,0,18.10347936,18.10347936,0,26,207.8762891,0,17.42940789,17.42940789,0,26,104.0738033,0,17.79920892,17.79920892,0,26,207.8762891,0,20,20,20,26,0,69.07698887,16.38511278,16.38511278,0,26,109.0529034,0,19.38352632,19.38352632,0,0,373.1395698,0,22.01561507,22.01561507,20,26,746.2791397,0,20,20,20,26,0,238.742967
 01/02  15:00:00,11.13050002,16.38990903,16.38990903,0,0,133.5243503,0,20,20,20,26,81.36983314,66.39815919,17.05017904,17.05017904,0,26,133.5243503,0,18.55169805,18.55169805,0,26,80.12504261,0,18.26367601,18.26367601,0,26,133.5243503,0,17.49634204,17.49634204,0,26,73.40229439,0,17.95865352,17.95865352,0,26,133.5243503,0,20,20,20,26,0,68.23613189,16.49097242,16.49097242,0,26,76.97504392,0,19.36771172,19.36771172,0,0,168.5778667,0,21.79564373,21.79564373,20,26,337.1557334,0,20,20,20,26,0,220.0581802
 01/02  16:00:00,10.79300002,16.37582815,16.37582815,0,0,44.60651891,0,20,20,20,26,36.62336918,85.02994827,17.02781802,17.02781802,0,26,44.60651891,0,18.43536965,18.43536965,0,26,36.14016495,0,18.22293668,18.22293668,0,26,44.60651891,0,17.47222834,17.47222834,0,26,33.2545393,0,17.92157,17.92157,0,26,44.60651891,0,20,20,20,26,0,67.49172586,16.49862162,16.49862162,0,26,34.89441625,0,19.1315667,19.1315667,0,0,45.84705266,0,21.39190902,21.39190902,20,26,91.69410533,0,20,20,20,26,0,208.7140101
 01/02  17:00:00,10.61800002,16.29469225,16.29469225,0,0,6.740865911,0,20,20,20,26,6.739116789,104.9874839,16.93831398,16.93831398,0,26,6.740865911,0,18.28148694,18.28148694,0,26,6.654391491,0,18.12196939,18.12196939,0,26,6.740865911,0,17.40451031,17.40451031,0,26,6.131816172,0,17.80860367,17.80860367,0,26,6.740865911,0,20,20,20,26,0,66.40337922,16.45556886,16.45556886,0,26,6.434578403,0,18.87630226,18.87630226,0,0,6.740865911,0,21.01789481,21.01789481,20,26,13.48173182,0,20,20,20,26,0,204.8604899
 01/02  18:00:00,10.51800002,16.21816793,16.21816793,0,0,0,0,20,20,20,26,0,120.7809752,16.85265635,16.85265635,0,26,0,0,18.13386358,18.13386358,0,26,0,0,18.02679139,18.02679139,0,26,0,0,17.3361277,17.3361277,0,26,0,0,17.69464586,17.69464586,0,26,0,0,20,20,20,26,0,65.8330838,16.40743404,16.40743404,0,26,0,0,18.64617279,18.64617279,0,0,0,0,20.70484619,20.70484619,20,26,0,0,20,20,20,26,0,208.3407577
 01/02  19:00:00,10.41800002,16.15012665,16.15012665,0,0,0,0,20,20,20,26,0,132.2818237,16.7768778,16.7768778,0,26,0,0,18.00172573,18.00172573,0,26,0,0,17.94374546,17.94374546,0,26,0,0,17.27761813,17.27761813,0,26,0,0,17.5893457,17.5893457,0,26,0,0,20,20,20,26,0,66.10935037,16.36529241,16.36529241,0,26,0,0,18.43556854,18.43556854,0,0,0,0,20.43416934,20.43416934,20,26,0,0,20,20,20,26,0,216.9256033
 01/02  20:00:00,10.06800002,16.0620627,16.0620627,0,0,0,0,20,20,20,26,0,145.1173115,16.68204771,16.68204771,0,26,0,0,17.8542557,17.8542557,0,26,0,0,17.85042766,17.85042766,0,26,0,0,17.19751612,17.19751612,0,26,0,0,17.46282663,17.46282663,0,26,0,0,20,20,20,26,0,68.79352493,16.30174442,16.30174442,0,26,0,0,18.20818282,18.20818282,0,0,0,0,20.13083695,20.13083695,20,26,0,0,20,20,20,26,0,233.5149017
 01/02  21:00:00,9.568000018,15.94849852,15.94849852,0,0,0,0,20,20,20,26,0,159.3613731,16.56203482,16.56203482,0,26,0,0,17.68490436,17.68490436,0,26,0,0,17.74504153,17.74504153,0,26,0,0,17.08769131,17.08769131,0,26,0,0,17.31049582,17.31049582,0,26,0,0,20,20,20,26,0,73.03460885,16.21180727,16.21180727,0,26,0,0,17.95944903,17.95944903,0,0,0,0,20.00000044,20.00000044,20,26,0,50.1818488,20,20,20,26,0,255.058583
 01/02  22:00:00,9.068000018,15.82102217,15.82102217,0,0,0,0,20,20,20,26,0,173.2677174,16.43005777,16.43005777,0,26,0,0,17.51289054,17.51289054,0,26,0,0,17.63247435,17.63247435,0,26,0,0,16.96601422,16.96601422,0,26,0,0,17.15346342,17.15346342,0,26,0,0,20,20,20,26,0,77.63384393,16.10773759,16.10773759,0,26,0,0,17.70918407,17.70918407,0,0,0,0,20,20,20,26,0,115.2316362,20,20,20,26,0,277.8165946
 01/02  23:00:00,8.505500018,15.67456502,15.67456502,0,0,0,0,20,20,20,26,0,187.3672861,16.28169199,16.28169199,0,26,0,0,17.33314679,17.33314679,0,26,0,0,17.50776604,17.50776604,0,26,0,0,16.83297827,16.83297827,0,26,0,0,16.98477715,16.98477715,0,26,0,0,20,20,20,26,0,83.01803642,15.98424423,15.98424423,0,26,0,0,17.45214967,17.45214967,0,0,0,0,20,20,20,26,0,181.433829,20,20,20,26,0,302.76672
 01/02  24:00:00,7.905500018,15.50929501,15.50929501,0,0,0,0,20,20,20,26,0,201.5670958,16.11894793,16.11894793,0,26,0,0,17.14443156,17.14443156,0,26,0,0,17.37000582,17.37000582,0,26,0,0,16.68947775,16.68947775,0,26,0,0,16.80282914,16.80282914,0,26,0,0,20,20,20,26,0,88.98316266,15.84175294,15.84175294,0,26,0,0,17.1871131,17.1871131,0,0,0,0,20,20,20,26,0,247.1045223,20,20,20,26,0,329.1276045
 01/03  01:00:00,7.305500018,15.33664933,15.33664933,0,0,0,0,20,20,20,26,0,216.020667,15.95190323,15.95190323,0,26,0,0,16.95260513,16.95260513,0,26,0,0,19.99668739,19.99668739,20,26,0,390.8608438,16.54012959,16.54012959,0,26,0,0,16.61452663,16.61452663,0,26,0,0,20,20,20,26,0,95.26058702,15.69216715,15.69216715,0,26,0,0,16.92138467,16.92138467,0,0,0,0,20,20,20,26,0,310.2239536,20,20,20,26,0,355.9519439
 01/03  02:00:00,6.955500018,15.17260174,15.17260174,0,0,0,0,20,20,20,26,0,227.1910086,15.80464209,15.80464209,0,26,0,0,16.77062394,16.77062394,0,26,0,0,20,20,20,26,0,324.7801166,16.39998042,16.39998042,0,26,0,0,16.44268727,16.44268727,0,26,0,0,20,20,20,26,0,99.88986293,15.55180817,15.55180817,0,26,0,0,16.66342685,16.66342685,0,0,0,0,20,20,20,26,0,357.0001959,20,20,20,26,0,375.5130938
 01/03  03:00:00,6.818000018,15.03727867,15.03727867,0,0,0,0,20,20,20,26,0,235.3847151,15.69807324,15.69807324,0,26,0,0,16.62011948,16.62011948,0,26,0,0,20,20,20,26,0,277.5073479,16.28752421,16.28752421,0,26,0,0,16.31057277,16.31057277,0,26,0,0,20,20,20,26,0,103.0958516,15.43840284,15.43840284,0,26,0,0,16.44094289,16.44094289,0,0,0,0,20,20,20,26,0,389.28719,20,20,20,26,0,388.9545285
 01/03  04:00:00,6.655500018,14.90162284,14.90162284,0,0,0,0,20,20,20,26,0,243.5504011,15.59561971,15.59561971,0,26,0,0,16.47375101,16.47375101,0,26,0,0,20,20,20,26,0,253.3023972,16.17640443,16.17640443,0,26,0,0,16.18324793,16.18324793,0,26,0,0,20,20,20,26,0,106.6373911,15.32462876,15.32462876,0,26,0,0,16.2236633,16.2236633,0,0,0,0,20,20,20,26,0,419.7548517,20,20,20,26,0,403.1180119
 01/03  05:00:00,6.518000018,14.76677439,14.76677439,0,0,0,0,20,20,20,26,0,250.932083,15.4951012,15.4951012,0,26,0,0,16.33249762,16.33249762,0,26,0,0,20,20,20,26,0,239.0680383,16.06866193,16.06866193,0,26,0,0,16.058915,16.058915,0,26,0,0,20,20,20,26,0,110.083667,15.21181254,15.21181254,0,26,0,0,16.0127366,16.0127366,0,0,0,0,20,20,20,26,0,446.2934534,20,20,20,26,0,417.0897173
 01/03  06:00:00,6.355500018,14.63140864,14.63140864,0,0,0,0,20,20,20,26,0,258.0743109,15.39417636,15.39417636,0,26,0,0,16.19425714,16.19425714,0,26,0,0,20,20,20,26,0,230.2865924,15.96141524,15.96141524,0,26,0,0,15.93515815,15.93515815,0,26,0,0,20,20,20,26,0,113.7103287,15.0986252,15.0986252,0,26,0,0,15.80658317,15.80658317,0,0,0,0,20,20,20,26,0,471.2481467,20,20,20,26,0,431.7110038
 01/03  07:00:00,6.218000018,14.49773074,14.49773074,0,0,0,0,20,20,20,26,0,264.576718,15.29538938,15.29538938,0,26,0,0,16.06069288,16.06069288,0,26,0,0,20,20,20,26,0,224.378794,15.85718677,15.85718677,0,26,0,0,15.81472092,15.81472092,0,26,0,0,20,20,20,26,0,117.101165,14.98703985,14.98703985,0,26,0,0,15.6074823,15.6074823,0,0,0,0,20,20,20,26,0,492.2892058,20,20,20,26,0,445.6747097
 01/03  08:00:00,6.430500018,14.40588679,14.40588679,0,0,0,0,20,20,20,26,0,265.7285633,15.23768098,15.23768098,0,26,0,0,15.96836717,15.96836717,0,26,0,0,20,20,20,26,0,217.3319149,15.79067857,15.79067857,0,26,0,0,15.73449349,15.73449349,0,26,0,0,20,20,20,26,0,117.7680562,14.91391809,14.91391809,0,26,0,0,15.45224762,15.45224762,0,0,0,0,20,20,20,26,0,493.0170948,20,20,20,26,0,451.4404355
 01/03  09:00:00,6.830500018,14.3757821,14.3757821,0,0,17.57826435,0,20,20,20,26,21.42050709,258.5515369,15.24018128,15.24018128,0,26,17.57826435,0,15.94042289,15.94042289,0,26,21.11475107,0,20,20,20,26,17.57826435,206.0383803,15.77811341,15.77811341,0,26,15.96543094,0,15.71276688,15.71276688,0,26,17.57826435,0,20,20,20,26,0,116.8197305,14.89756933,14.89756933,0,26,16.75443193,0,15.36338068,15.36338068,0,0,20.71082182,0,20,20,20,26,41.42164364,472.164859,20,20,20,26,0,452.0054311
 01/03  10:00:00,7.230500018,14.4211784,14.4211784,0,0,49.40021146,0,20,20,20,26,65.12370166,238.9627384,15.31374416,15.31374416,0,26,49.40021146,0,16.00043013,16.00043013,0,26,64.32957457,0,20,20,20,26,49.40021146,186.5217699,15.83310801,15.83310801,0,26,46.41307098,0,15.76372627,15.76372627,0,26,49.40021146,0,20,20,20,26,0,115.4506988,14.95226664,14.95226664,0,26,47.03893135,0,15.37552248,15.37552248,0,0,69.26351206,0,20,20,20,26,138.5270241,424.4569883,20,20,20,26,0,449.8897208
 01/03  11:00:00,8.380500018,14.61560754,14.61560754,0,0,91.62447122,0,20,20,20,26,146.6668952,192.943878,15.52611619,15.52611619,0,26,91.62447122,0,16.26230842,16.26230842,0,26,145.2709604,0,20,20,20,26,91.62447122,155.5500234,16.03784429,16.03784429,0,26,96.09039636,0,15.95523677,15.95523677,0,26,91.62447122,0,20,20,20,26,0,107.2020099,15.14849433,15.14849433,0,26,86.6677339,0,15.66456479,15.66456479,0,0,196.1110848,0,20,20,20,26,392.2221696,285.9459133,20,20,20,26,0,424.0796481
 01/03  12:00:00,9.918000018,14.94531487,14.94531487,0,0,120.8572006,0,20,20,20,26,189.6106186,138.0604433,15.86538063,15.86538063,0,26,120.8572006,0,16.68292971,16.68292971,0,26,187.2715942,0,20,20,20,26,120.8572006,120.1213185,16.38460489,16.38460489,0,26,130.0606578,0,16.27581949,16.27581949,0,26,120.8572006,0,20,20,20,26,0,94.51134014,15.4710666,15.4710666,0,26,112.6930161,0,16.35942188,16.35942188,0,0,378.608365,0,20.00529855,20.00529855,20,26,757.21673,75.34511464,20,20,20,26,0,379.6121186
 01/03  13:00:00,11.48050002,15.33541056,15.33541056,0,0,149.4642986,0,20,20,20,26,135.9098316,106.7753107,16.26260876,16.26260876,0,26,149.4642986,0,17.04658789,17.04658789,0,26,133.2985456,0,20,20,20,26,149.4642986,83.74434203,16.75320775,16.75320775,0,26,118.3215382,0,16.67773841,16.67773841,0,26,149.4642986,0,20,20,20,26,0,80.16520226,15.84211888,15.84211888,0,26,122.1497677,0,17.23894681,17.23894681,0,0,459.1217639,0,20.50326967,20.50326967,20,26,918.2435279,0,20,20,20,26,0,324.1639211
 01/03  14:00:00,11.95550002,15.75857711,15.75857711,0,0,199.2768635,0,20,20,20,26,116.241571,91.54766106,16.67753174,16.67753174,0,26,199.2768635,0,17.29046302,17.29046302,0,26,114.0945586,0,20,20,20,26,199.2768635,44.92288999,17.00862476,17.00862476,0,26,103.806808,0,17.09670652,17.09670652,0,26,199.2768635,0,20,20,20,26,0,73.01647085,16.12901053,16.12901053,0,26,108.7703222,0,17.8257848,17.8257848,0,0,350.7530943,0,20.98252292,20.98252292,20,26,701.5061887,0,20,20,20,26,0,286.5760853
 01/03  15:00:00,11.81800002,16.03756403,16.03756403,0,0,148.7768128,0,20,20,20,26,84.40452525,89.32164431,16.94273172,16.94273172,0,26,148.7768128,0,17.40453767,17.40453767,0,26,83.05185771,0,20,20,20,26,148.7768128,29.26906588,17.13778755,17.13778755,0,26,75.9498309,0,17.36464263,17.36464263,0,26,148.7768128,0,20,20,20,26,0,69.92964605,16.29278996,16.29278996,0,26,79.6458012,0,18.03482448,18.03482448,0,0,190.3106518,0,21.02116108,21.02116108,20,26,380.6213036,0,20,20,20,26,0,260.9156754
 01/03  16:00:00,11.65550002,16.11613955,16.11613955,0,0,55.54744274,0,20,20,20,26,41.35138852,96.91091286,17.00934149,17.00934149,0,26,55.54744274,0,17.42779681,17.42779681,0,26,40.80379106,0,20,20,20,26,55.54744274,39.25023109,17.18273418,17.18273418,0,26,37.54718323,0,17.43107383,17.43107383,0,26,55.54744274,0,20,20,20,26,0,67.21548644,16.36617167,16.36617167,0,26,39.39315958,0,18.00123048,18.00123048,0,0,57.36942032,0,20.83696149,20.83696149,20,26,114.7388406,0,20,20,20,26,0,241.128991
 01/03  17:00:00,11.58050002,16.10289318,16.10289318,0,0,7.173054925,0,20,20,20,26,7.171182564,108.6948401,16.98259883,16.98259883,0,26,7.173054925,0,17.39484942,17.39484942,0,26,7.080487693,0,20,20,20,26,7.173054925,55.484484,17.17473833,17.17473833,0,26,6.523055879,0,17.4009374,17.4009374,0,26,7.173054925,0,20,20,20,26,0,64.65661517,16.38217581,16.38217581,0,26,6.845350471,0,17.890505,17.890505,0,0,7.173054925,0,20.6033539,20.6033539,20,26,14.34610985,0,20,20,20,26,0,229.2958797
 01/03  18:00:00,11.58050002,16.09774802,16.09774802,0,0,0,0,20,20,20,26,0,117.1400107,16.96333234,16.96333234,0,26,0,0,17.36424246,17.36424246,0,26,0,0,20,20,20,26,0,66.22926573,17.16830538,17.16830538,0,26,0,0,17.37666551,17.37666551,0,26,0,0,20,20,20,26,0,62.6086221,16.39633836,16.39633836,0,26,0,0,17.79732558,17.79732558,0,0,0,0,20.41896902,20.41896902,20,26,0,0,20,20,20,26,0,224.6157194
 01/03  19:00:00,11.58050002,16.11459478,16.11459478,0,0,0,0,20,20,20,26,0,120.9240087,16.97028758,16.97028758,0,26,0,0,17.35837165,17.35837165,0,26,0,0,20,20,20,26,0,70.8947816,17.18215816,17.18215816,0,26,0,0,17.37716765,17.37716765,0,26,0,0,20,20,20,26,0,61.43462133,16.42733651,16.42733651,0,26,0,0,17.72706185,17.72706185,0,0,0,0,20.27670336,20.27670336,20,26,0,0,20,20,20,26,0,224.7711964
 01/03  20:00:00,11.70550002,16.14030083,16.14030083,0,0,0,0,20,20,20,26,0,123.8905134,16.98908492,16.98908492,0,26,0,0,17.36467905,17.36467905,0,26,0,0,20,20,20,26,0,74.63092869,17.20567221,17.20567221,0,26,0,0,17.38780585,17.38780585,0,26,0,0,20,20,20,26,0,59.76939545,16.46478215,16.46478215,0,26,0,0,17.66246988,17.66246988,0,0,0,0,20.15998879,20.15998879,20,26,0,0,20,20,20,26,0,223.7452067
 01/03  21:00:00,11.84300002,16.15976975,16.15976975,0,0,0,0,20,20,20,26,0,127.383632,17.00244753,17.00244753,0,26,0,0,17.36623792,17.36623792,0,26,0,0,20,20,20,26,0,78.69904103,17.22405669,17.22405669,0,26,0,0,17.39131997,17.39131997,0,26,0,0,20,20,20,26,0,58.17117696,16.49534199,16.49534199,0,26,0,0,17.59392115,17.59392115,0,0,0,0,20.05309013,20.05309013,20,26,0,0,20,20,20,26,0,222.7365981
 01/03  22:00:00,12.00550002,16.18539077,16.18539077,0,0,0,0,20,20,20,26,0,128.4831944,17.02166434,17.02166434,0,26,0,0,17.37689474,17.37689474,0,26,0,0,20,20,20,26,0,81.14721265,17.25017499,17.25017499,0,26,0,0,17.40023091,17.40023091,0,26,0,0,20,20,20,26,0,56.36742321,16.53206401,16.53206401,0,26,0,0,17.53306329,17.53306329,0,0,0,0,20.00000054,20.00000054,20,26,0,10.64304629,20,20,20,26,0,220.9401111
 01/03  23:00:00,11.95550002,16.20193636,16.20193636,0,0,0,0,20,20,20,26,0,130.9247458,17.03078108,17.03078108,0,26,0,0,17.37483066,17.37483066,0,26,0,0,20,20,20,26,0,83.16696776,17.26211897,17.26211897,0,26,0,0,17.3989598,17.3989598,0,26,0,0,20,20,20,26,0,56.17748669,16.55965934,16.55965934,0,26,0,0,17.4676119,17.4676119,0,0,0,0,20,20,20,26,0,36.70614912,20,20,20,26,0,223.7216495
 01/03  24:00:00,11.75550002,16.20189319,16.20189319,0,0,0,0,20,20,20,26,0,133.7159639,17.02140832,17.02140832,0,26,0,0,17.35495344,17.35495344,0,26,0,0,20,20,20,26,0,85.18822618,17.25617416,17.25617416,0,26,0,0,17.3777755,17.3777755,0,26,0,0,20,20,20,26,0,57.14804544,16.56841721,16.56841721,0,26,0,0,17.39154583,17.39154583,0,0,0,0,20,20,20,26,0,63.41732181,20,20,20,26,0,229.5654559
 01/04  01:00:00,11.55550002,16.19931722,16.19931722,0,0,0,0,20,20,20,26,0,135.6965431,19.99660974,19.99660974,20,26,0,483.8199985,17.33465709,17.33465709,0,26,0,0,20,20,20,26,0,86.3782356,17.24871714,17.24871714,0,26,0,0,17.35505639,17.35505639,0,26,0,0,20,20,20,26,0,58.16188277,16.57298305,16.57298305,0,26,0,0,17.31962795,17.31962795,0,0,0,0,20,20,20,26,0,85.99711175,20,20,20,26,0,234.9690696
 01/04  02:00:00,10.91800002,16.16181695,16.16181695,0,0,0,0,20,20,20,26,0,143.8445567,20,20,20,26,0,349.8135129,17.26606556,17.26606556,0,26,0,0,20,20,20,26,0,89.6208084,17.1930973,17.1930973,0,26,0,0,17.28375955,17.28375955,0,26,0,0,20,20,20,26,0,62.64320244,16.53254142,16.53254142,0,26,0,0,17.20061497,17.20061497,0,0,0,0,20,20,20,26,0,129.3059241,20,20,20,26,0,248.1754726
 01/04  03:00:00,10.01800002,16.07779818,16.07779818,0,0,0,0,20,20,20,26,0,156.7408367,20,20,20,26,0,295.9240301,17.14177663,17.14177663,0,26,0,0,20,20,20,26,0,95.33022354,17.0811833,17.0811833,0,26,0,0,17.15491831,17.15491831,0,26,0,0,20,20,20,26,0,69.30158483,16.43713563,16.43713563,0,26,0,0,17.02843234,17.02843234,0,0,0,0,20,20,20,26,0,186.7152007,20,20,20,26,0,266.3042769
 01/04  04:00:00,9.118000018,15.91647012,15.91647012,0,0,0,0,20,20,20,26,0,181.5205481,20,20,20,26,0,281.7341127,16.92075653,16.92075653,0,26,0,0,20,20,20,26,0,112.3311666,16.87106443,16.87106443,0,26,0,0,16.93163611,16.93163611,0,26,0,0,20,20,20,26,0,76.33088989,16.25683879,16.25683879,0,26,0,0,16.75855433,16.75855433,0,0,0,0,20,20,20,26,0,266.5379544,20,20,20,26,0,286.0710217
 01/04  05:00:00,8.343000018,15.76844395,15.76844395,0,0,0,0,20,20,20,26,0,196.8182892,20,20,20,26,0,270.1677288,16.7270897,16.7270897,0,26,0,0,20,20,20,26,0,120.1448258,16.68547516,16.68547516,0,26,0,0,16.73886043,16.73886043,0,26,0,0,20,20,20,26,0,83.02028828,16.08506569,16.08506569,0,26,0,0,16.52383611,16.52383611,0,0,0,0,20,20,20,26,0,320.7284816,20,20,20,26,0,306.2045065
 01/04  06:00:00,7.643000018,15.67407017,15.67407017,0,0,0,0,20,20,20,26,0,204.4558494,20,20,20,26,0,257.3459623,16.60922589,16.60922589,0,26,0,0,20,20,20,26,0,120.6854258,16.57747869,16.57747869,0,26,0,0,16.62308791,16.62308791,0,26,0,0,20,20,20,26,0,89.78252647,15.97438479,15.97438479,0,26,0,0,16.36158629,16.36158629,0,0,0,0,20,20,20,26,0,356.0055347,20,20,20,26,0,327.2525423
 01/04  07:00:00,6.943000018,15.45499516,15.45499516,0,0,0,0,20,20,20,26,0,231.191631,20,20,20,26,0,269.25411,16.37243539,16.37243539,0,26,0,0,20,20,20,26,0,141.4682195,16.34779414,16.34779414,0,26,0,0,16.38127168,16.38127168,0,26,0,0,20,20,20,26,0,96.90043333,15.74439989,15.74439989,0,26,0,0,16.07161155,16.07161155,0,0,0,0,20,20,20,26,0,431.3924714,20,20,20,26,0,349.3746295
 01/04  08:00:00,6.493000018,15.28974604,15.28974604,0,0,0,0,20,20,20,26,0,244.0802236,20,20,20,26,0,269.4541097,16.19103365,16.19103365,0,26,0,0,20,20,20,26,0,149.0599945,16.17433242,16.17433242,0,26,0,0,16.19693865,16.19693865,0,26,0,0,20,20,20,26,0,102.4953113,15.56744357,15.56744357,0,26,0,0,15.83715006,15.83715006,0,0,0,0,20,20,20,26,0,469.6977693,20,20,20,26,0,367.9193068
 01/04  09:00:00,6.130500018,15.22057179,15.22057179,0,0,9.162539642,0,20,20,20,26,9.160203442,245.0200663,20,20,20,26,9.162539642,258.8634169,16.10531918,16.10531918,0,26,9.047040834,0,20,20,20,26,9.162539642,144.6800657,16.09696631,16.09696631,0,26,8.341760402,0,16.11371267,16.11371267,0,26,9.162539642,0,20,20,20,26,0,107.8579312,15.48319523,15.48319523,0,26,8.752840984,0,15.7056565,15.7056565,0,0,9.162539642,0,20,20,20,26,18.32507928,479.5346565,20,20,20,26,0,386.0496414
 01/04  10:00:00,5.793000018,15.08834165,15.08834165,0,0,31.37980431,0,20,20,20,26,31.40663015,256.6676029,20,20,20,26,31.37980431,262.6332822,15.96123717,15.96123717,0,26,30.99683165,0,20,20,20,26,31.37980431,153.2197706,15.95530004,15.95530004,0,26,28.4951586,0,15.96329965,15.96329965,0,26,31.37980431,0,20,20,20,26,0,112.9763853,15.33928198,15.33928198,0,26,29.90304217,0,15.50755686,15.50755686,0,0,31.42967347,0,20,20,20,26,62.85934694,514.1770828,20,20,20,26,0,402.5322992
 01/04  11:00:00,5.993000018,15.07132942,15.07132942,0,0,54.39355793,0,20,20,20,26,56.49346771,247.1154103,20,20,20,26,54.39355793,246.3655823,15.93579516,15.93579516,0,26,55.7634416,0,20,20,20,26,54.39355793,143.4658882,15.92699525,15.92699525,0,26,49.82980744,0,15.93160068,15.93160068,0,26,54.39355793,0,20,20,20,26,0,113.5854268,15.30761557,15.30761557,0,26,51.769181,0,15.4356842,15.4356842,0,0,58.75032422,0,20,20,20,26,117.5006484,489.0128543,20,20,20,26,0,404.8526292
 01/04  12:00:00,6.493000018,15.18026085,15.18026085,0,0,69.10265204,0,20,20,20,26,71.01117932,224.5567707,20,20,20,26,69.10265204,217.6927454,16.03556043,16.03556043,0,26,70.07316613,0,20,20,20,26,69.10265204,122.0156135,16.02269563,16.02269563,0,26,63.25823123,0,16.02942332,16.02942332,0,26,69.10265204,0,20,20,20,26,0,111.4012491,15.39794437,15.39794437,0,26,65.73414926,0,15.50506162,15.50506162,0,0,77.75063085,0,20,20,20,26,155.5012617,426.4890708,20,20,20,26,0,397.3258542
 01/04  13:00:00,6.993000018,15.20944692,15.20944692,0,0,73.87157526,0,20,20,20,26,73.51301414,222.6279,20,20,20,26,73.87157526,211.30917,16.05284122,16.05284122,0,26,72.5138042,0,20,20,20,26,73.87157526,121.7720424,16.03547958,16.03547958,0,26,66.55071512,0,16.04207493,16.04207493,0,26,73.87157526,0,20,20,20,26,0,108.523134,15.41108717,15.41108717,0,26,69.79086574,0,15.49587575,15.49587575,0,0,83.41018325,0,20,20,20,26,166.8203665,408.2389881,20,20,20,26,0,386.0330967
 01/04  14:00:00,7.180500018,15.24664561,15.24664561,0,0,68.4960224,0,20,20,20,26,66.19718079,216.921555,20,20,20,26,68.4960224,200.9334823,16.07488527,16.07488527,0,26,65.30033622,0,20,20,20,26,68.4960224,115.1258417,16.05531264,16.05531264,0,26,60.01903824,0,16.06587732,16.06587732,0,26,68.4960224,0,20,20,20,26,0,107.6373424,15.42927579,15.42927579,0,26,62.99438672,0,15.49205597,15.49205597,0,0,74.05045334,0,20,20,20,26,148.1009067,391.1657945,20,20,20,26,0,380.9381492
 01/04  15:00:00,7.118000018,15.29687872,15.29687872,0,0,49.90486687,0,20,20,20,26,48.49234434,211.1854116,20,20,20,26,49.90486687,191.1056132,16.11085261,16.11085261,0,26,47.84446154,0,20,20,20,26,49.90486687,107.2719382,16.09322879,16.09322879,0,26,43.99233789,0,16.10643245,16.10643245,0,26,49.90486687,0,20,20,20,26,0,108.5310806,15.46139046,15.46139046,0,26,46.17556536,0,15.49588913,15.49588913,0,0,51.1242574,0,20,20,20,26,102.2485148,382.3928478,20,20,20,26,0,381.7873711
 01/04  16:00:00,7.080500018,15.19317839,15.19317839,0,0,23.99765868,0,20,20,20,26,23.99129448,230.6868562,20,20,20,26,23.99765868,208.6388306,15.99717526,15.99717526,0,26,23.68302062,0,20,20,20,26,23.99765868,126.2956529,15.98240862,15.98240862,0,26,21.80591434,0,15.98658546,15.98658546,0,26,23.99765868,0,20,20,20,26,0,109.1276561,15.34913891,15.34913891,0,26,22.88525084,0,15.34314444,15.34314444,0,0,23.99765868,0,20,20,20,26,47.99531735,426.9395123,20,20,20,26,0,382.6292304
