Time,T0,u0,Te0,T1,u1,Te1,T2,u2,Te2,T3,u3,Te3,T4,u4,Te4,T5,u5,Te5,T6,u6,Te6,T7,u7,Te7,T8,u8,Te8,T9,u9,Te9,T10,u10,Te10,T11,u11,Te11
 01/18  12:00:00,14.69242062,0,9.093000018,20,20,9.093000018,20,20,9.093000018,17.08721664,0,9.093000018,20,20,9.093000018,16.03170675,0,9.093000018,15.63052409,0,9.093000018,20,20,9.093000018,14.93196925,0,9.093000018,17.44186482,0,9.093000018,21.39643335,20,9.093000018,20,20,9.093000018
 01/18  13:00:00,14.97810377,0,9.530500018,20,20,9.530500018,20,20,9.530500018,17.20120468,0,9.530500018,20,20,9.530500018,16.26211227,0,9.530500018,15.92068402,0,9.530500018,20,20,9.530500018,15.18435231,0,9.530500018,19.09777226,0,9.530500018,22.84979813,20,9.530500018,20,20,9.530500018
 01/18  14:00:00,15.70433838,0,9.743000018,20,20,9.743000018,20,20,9.743000018,17.23742078,0,9.743000018,20.17559988,20,9.743000018,16.41468647,0,9.743000018,16.68087783,0,9.743000018,20,20,9.743000018,15.40385993,0,9.743000018,20.49115773,0,9.743000018,23.98003959,20,9.743000018,20,20,9.743000018
 01/18  15:00:00,16.68081993,0,9.843000018,20,20,9.843000018,20.19424325,20,9.843000018,17.29583259,0,9.843000018,20.89216393,20,9.843000018,16.5439392,0,9.843000018,17.6860292,0,9.843000018,20,20,9.843000018,15.579369,0,9.843000018,21.40907538,0,9.843000018,24.59717405,20,9.843000018,20,20,9.843000018
 01/18  16:00:00,17.29414636,0,9.943000018,20,20,9.943000018,20.51478052,20,9.943000018,17.31443088,0,9.943000018,21.32118763,20,9.943000018,16.62543895,0,9.943000018,18.32717299,0,9.943000018,20,20,9.943000018,15.6949224,0,9.943000018,21.64773418,0,9.943000018,24.54507649,20,9.943000018,20,20,9.943000018
 01/18  17:00:00,17.28825925,0,9.605500018,20,20,9.605500018,20.25798441,20,9.605500018,17.21780008,0,9.605500018,21.13439117,20,9.605500018,16.59460259,0,9.605500018,18.35254372,0,9.605500018,20,20,9.605500018,15.69075787,0,9.605500018,21.2723199,0,9.605500018,23.8556789,20,9.605500018,20,20,9.605500018
 01/18  18:00:00,17.00744215,0,8.943000018,20,20,8.943000018,20.00002277,20,8.943000018,17.02247743,0,8.943000018,20.73272525,20,8.943000018,16.46570457,0,8.943000018,18.10263119,0,8.943000018,20,20,8.943000018,15.58718124,0,8.943000018,20.76100294,0,8.943000018,23.04939719,20,8.943000018,20,20,8.943000018
 01/18  19:00:00,16.76485349,0,8.305500018,20,20,8.305500018,20,20,8.305500018,16.8271484,0,8.305500018,20.41173531,20,8.305500018,16.3274781,0,8.305500018,17.87706297,0,8.305500018,20,20,8.305500018,15.4747839,0,8.305500018,20.31348265,0,8.305500018,22.356172,20,8.305500018,20,20,8.305500018
 01/18  20:00:00,16.56851934,0,7.955500018,20,20,7.955500018,20,20,7.955500018,16.66532164,0,7.955500018,20.12636086,20,7.955500018,16.21546867,0,7.955500018,17.68669911,0,7.955500018,20,20,7.955500018,15.38044203,0,7.955500018,19.89973535,0,7.955500018,21.75431479,20,7.955500018,20,20,7.955500018
 01/18  21:00:00,16.40047442,0,7.818000018,20,20,7.818000018,20,20,7.818000018,16.53386033,0,7.818000018,20.00000686,20,7.818000018,16.13078809,0,7.818000018,17.52138757,0,7.818000018,20,20,7.818000018,15.30516933,0,7.818000018,19.51368921,0,7.818000018,21.22916883,20,7.818000018,20,20,7.818000018
 01/18  22:00:00,16.23849887,0,7.655500018,20,20,7.655500018,20,20,7.655500018,16.40826619,0,7.655500018,20,20,7.655500018,16.04820376,0,7.655500018,17.35978915,0,7.655500018,20,20,7.655500018,15.22814681,0,7.655500018,19.14031358,0,7.655500018,20.74173551,20,7.655500018,20,20,7.655500018
 01/18  23:00:00,16.0643696,0,7.330500018,20,20,7.330500018,20,20,7.330500018,16.27021644,0,7.330500018,20,20,7.330500018,15.9491965,0,7.330500018,17.18373646,0,7.330500018,20,20,7.330500018,15.13270737,0,7.330500018,18.76489344,0,7.330500018,20.25826549,20,7.330500018,20,20,7.330500018
 01/18  24:00:00,15.88763074,0,6.993000018,20,20,6.993000018,20,20,6.993000018,16.1278633,0,6.993000018,20,20,6.993000018,15.84226066,0,6.993000018,17.00263949,0,6.993000018,20,20,6.993000018,15.02701525,0,6.993000018,18.39548554,0,6.993000018,20.00001789,20,6.993000018,20,20,6.993000018
 01/19  01:00:00,15.71661552,0,6.630500018,20,20,6.630500018,20,20,6.630500018,15.9892815,0,6.630500018,19.18853332,0,6.630500018,19.99508358,20,6.630500018,16.82537896,0,6.630500018,20,20,6.630500018,14.9204204,0,6.630500018,18.0435858,0,6.630500018,20,20,6.630500018,20,20,6.630500018
 01/19  02:00:00,15.55578557,0,6.480500018,20,20,6.480500018,20,20,6.480500018,15.87434498,0,6.480500018,18.8730937,0,6.480500018,20,20,6.480500018,16.65363136,0,6.480500018,20,20,6.480500018,14.82270392,0,6.480500018,17.70175795,0,6.480500018,20,20,6.480500018,20,20,6.480500018
 01/19  03:00:00,15.42829132,0,6.543000018,20,20,6.543000018,20,20,6.543000018,15.80545421,0,6.543000018,18.65369885,0,6.543000018,20,20,6.543000018,16.51055974,0,6.543000018,20,20,6.543000018,14.75336088,0,6.543000018,17.40679823,0,6.543000018,20,20,6.543000018,20,20,6.543000018
 01/19  04:00:00,15.31134464,0,6.580500018,20,20,6.580500018,20,20,6.580500018,15.74912614,0,6.580500018,18.45412162,0,6.580500018,20,20,6.580500018,16.37425788,0,6.580500018,20,20,6.580500018,14.69090942,0,6.580500018,17.13227606,0,6.580500018,20,20,6.580500018,20,20,6.580500018
 01/19  05:00:00,15.17561311,0,6.330500018,20,20,6.330500018,20,20,6.330500018,15.67134353,0,6.330500018,18.24804222,0,6.330500018,20,20,6.330500018,16.21677272,0,6.330500018,20,20,6.330500018,14.60525643,0,6.330500018,16.8491898,0,6.330500018,20,20,6.330500018,20,20,6.330500018
 01/19  06:00:00,15.02392151,0,5.930500018,20,20,5.930500018,20,20,5.930500018,15.57343892,0,5.930500018,18.04084229,0,5.930500018,20,20,5.930500018,16.04171228,0,5.930500018,20,20,5.930500018,14.49878881,0,5.930500018,16.5571036,0,5.930500018,20,20,5.930500018,20,20,5.930500018
 01/19  07:00:00,14.8707695,0,5.530500018,20,20,5.530500018,20,20,5.530500018,15.47033155,0,5.530500018,17.8397034,0,5.530500018,20,20,5.530500018,15.86336937,0,5.530500018,20,20,5.530500018,14.38739241,0,5.530500018,16.27112857,0,5.530500018,20,20,5.530500018,20,20,5.530500018
 01/19  08:00:00,14.72588632,0,5.255500018,20,20,5.255500018,20,20,5.255500018,15.37260932,0,5.255500018,17.65005942,0,5.255500018,20,20,5.255500018,15.69180006,0,5.255500018,20,20,5.255500018,14.2815191,0,5.255500018,16.0005792,0,5.255500018,20,20,5.255500018,20,20,5.255500018
 01/19  09:00:00,14.62332129,0,4.993000018,20,20,4.993000018,20,20,4.993000018,15.43828154,0,4.993000018,17.51293286,0,4.993000018,20,20,4.993000018,15.56165676,0,4.993000018,20,20,4.993000018,14.21179117,0,4.993000018,15.88421227,0,4.993000018,20,20,4.993000018,20,20,4.993000018
 01/19  10:00:00,14.62120179,0,4.755500018,20,20,4.755500018,20,20,4.755500018,16.01898002,0,4.755500018,17.48609877,0,4.755500018,20,20,4.755500018,15.53291171,0,4.755500018,20,20,4.755500018,14.23031978,0,4.755500018,16.38179363,0,4.755500018,20,20,4.755500018,20,20,4.755500018
 01/19  11:00:00,14.72303458,0,5.243000018,20,20,5.243000018,20,20,5.243000018,16.80199727,0,5.243000018,17.55651602,0,5.243000018,20,20,5.243000018,15.61719271,0,5.243000018,20,20,5.243000018,14.34674629,0,5.243000018,17.4838476,0,5.243000018,20.08194708,20,5.243000018,20,20,5.243000018
 01/19  12:00:00,14.89121279,0,6.080500018,20,20,6.080500018,20,20,6.080500018,17.41615619,0,6.080500018,17.67460131,0,6.080500018,20,20,6.080500018,15.78318149,0,6.080500018,20,20,6.080500018,14.53446552,0,6.080500018,18.98376104,0,6.080500018,21.13837888,20,6.080500018,20,20,6.080500018
 01/19  13:00:00,15.0995553,0,6.943000018,20,20,6.943000018,20,20,6.943000018,17.44483076,0,6.943000018,17.84087219,0,6.943000018,20,20,6.943000018,16.0110856,0,6.943000018,20,20,6.943000018,14.73996434,0,6.943000018,20.45845512,0,6.943000018,22.48071011,20,6.943000018,20,20,6.943000018
 01/19  14:00:00,15.82136857,0,7.280500018,20,20,7.280500018,20,20,7.280500018,17.42448691,0,7.280500018,18.58474617,0,7.280500018,20,20,7.280500018,16.76936278,0,7.280500018,20,20,7.280500018,14.92071642,0,7.280500018,21.69650801,0,7.280500018,23.54987786,20,7.280500018,20,20,7.280500018
 01/19  15:00:00,16.69429188,0,7.343000018,20,20,7.343000018,20.03492859,20,7.343000018,17.41110699,0,7.343000018,19.43462886,0,7.343000018,20,20,7.343000018,17.67568678,0,7.343000018,20,20,7.343000018,15.03146524,0,7.343000018,22.38864918,0,7.343000018,24.054768,20,7.343000018,20,20,7.343000018
 01/19  16:00:00,17.21209251,0,7.380500018,20,20,7.380500018,20.19323153,20,7.380500018,17.35938971,0,7.380500018,19.92097596,0,7.380500018,20,20,7.380500018,18.23426778,0,7.380500018,20,20,7.380500018,15.0923263,0,7.380500018,22.42907394,0,7.380500018,23.90314529,20,7.380500018,20,20,7.380500018
 01/19  17:00:00,17.08413379,0,7.068000018,20,20,7.068000018,20.01577136,20,7.068000018,17.2081516,0,7.068000018,19.7407146,0,7.068000018,20,20,7.068000018,18.15621698,0,7.068000018,20,20,7.068000018,15.04324281,0,7.068000018,21.8655129,0,7.068000018,23.11103014,20,7.068000018,20,20,7.068000018
 01/19  18:00:00,16.73448067,0,6.568000018,20,20,6.568000018,20,20,6.568000018,16.99036285,0,6.568000018,19.38831937,0,6.568000018,20,20,6.568000018,17.85018028,0,6.568000018,20,20,6.568000018,14.91056364,0,6.568000018,21.2342749,0,6.568000018,22.25660664,20,6.568000018,20,20,6.568000018
 01/19  19:00:00,16.45358598,0,6.068000018,20,20,6.068000018,20,20,6.068000018,16.78405006,0,6.068000018,19.1134664,0,6.068000018,20,20,6.068000018,17.59404009,0,6.068000018,20,20,6.068000018,14.78015211,0,6.068000018,20.68524008,0,6.068000018,21.53158712,20,6.068000018,20,20,6.068000018
 01/19  20:00:00,16.23414014,0,5.943000018,20,20,5.943000018,20,20,5.943000018,16.62204351,0,5.943000018,18.88348374,0,5.943000018,20,20,5.943000018,17.38479908,0,5.943000018,20,20,5.943000018,14.68748372,0,5.943000018,20.19042446,0,5.943000018,20.92424311,20,5.943000018,20,20,5.943000018
 01/19  21:00:00,16.05019428,0,5.980500018,20,20,5.980500018,20,20,5.980500018,16.49259266,0,5.980500018,18.67356521,0,5.980500018,20,20,5.980500018,17.20186133,0,5.980500018,20,20,5.980500018,14.62103355,0,5.980500018,19.7338689,0,5.980500018,20.40172731,20,5.980500018,20,20,5.980500018
 01/19  22:00:00,15.88386391,0,6.043000018,20,20,6.043000018,20,20,6.043000018,16.37577986,0,6.043000018,18.47967161,0,6.043000018,20,20,6.043000018,17.03073083,0,6.043000018,20,20,6.043000018,14.55971898,0,6.043000018,19.30324184,0,6.043000018,20.02446526,20,6.043000018,20,20,6.043000018
 01/19  23:00:00,15.74450046,0,6.268000018,20,20,6.268000018,20,20,6.268000018,16.28583275,0,6.268000018,18.30921724,0,6.268000018,20,20,6.268000018,16.88311391,0,6.268000018,20,20,6.268000018,14.52026375,0,6.268000018,18.91498094,0,6.268000018,20,20,6.268000018,20,20,6.268000018
 01/19  24:00:00,15.63547866,0,6.630500018,20,20,6.630500018,20,20,6.630500018,16.22445497,0,6.630500018,18.16541837,0,6.630500018,20,20,6.630500018,16.76044475,0,6.630500018,20,20,6.630500018,14.5059658,0,6.630500018,18.57296889,0,6.630500018,20,20,6.630500018,20,20,6.630500018
 01/20  01:00:00,15.54998214,0,6.968000018,18.37586508,0,6.968000018,20,20,6.968000018,19.99635524,20,6.968000018,18.04948324,0,6.968000018,20,20,6.968000018,16.658632,0,6.968000018,20,20,6.968000018,19.99268441,20,6.968000018,18.27830598,0,6.968000018,20,20,6.968000018,20,20,6.968000018
 01/20  02:00:00,15.44359792,0,6.955500018,17.69812225,0,6.955500018,20,20,6.955500018,20,20,6.955500018,17.91322957,0,6.955500018,20,20,6.955500018,16.53133778,0,6.955500018,20,20,6.955500018,19.99999997,20,6.955500018,17.96190235,0,6.955500018,20,20,6.955500018,20,20,6.955500018
 01/20  03:00:00,15.318335,0,6.693000018,17.36636939,0,6.693000018,20,20,6.693000018,20,20,6.693000018,17.76435429,0,6.693000018,20,20,6.693000018,16.38238335,0,6.693000018,20,20,6.693000018,20,20,6.693000018,17.64427583,0,6.693000018,20,20,6.693000018,20,20,6.693000018
 01/20  04:00:00,15.19599877,0,6.455500018,17.08445614,0,6.455500018,20,20,6.455500018,20,20,6.455500018,17.62297637,0,6.455500018,20,20,6.455500018,16.23444541,0,6.455500018,20,20,6.455500018,20,20,6.455500018,17.34178544,0,6.455500018,20,20,6.455500018,20,20,6.455500018
 01/20  05:00:00,15.06285521,0,6.068000018,16.8179323,0,6.068000018,20,20,6.068000018,20,20,6.068000018,17.47414192,0,6.068000018,20,20,6.068000018,16.07439604,0,6.068000018,20,20,6.068000018,20,20,6.068000018,17.03981562,0,6.068000018,20,20,6.068000018,20,20,6.068000018
 01/20  06:00:00,14.90803791,0,5.505500018,16.54662528,0,5.505500018,20,20,5.505500018,20,20,5.505500018,17.31277567,0,5.505500018,20,20,5.505500018,15.89231862,0,5.505500018,20,20,5.505500018,20,20,5.505500018,16.72620218,0,5.505500018,20,20,5.505500018,20,20,5.505500018
 01/20  07:00:00,14.74830384,0,4.968000018,16.2821206,0,4.968000018,20,20,4.968000018,20,20,4.968000018,17.15119171,0,4.968000018,20,20,4.968000018,15.7051555,0,4.968000018,20,20,4.968000018,20,20,4.968000018,16.41452536,0,4.968000018,20,20,4.968000018,20,20,4.968000018
 01/20  08:00:00,14.59470727,0,4.530500018,16.04009187,0,4.530500018,20,20,4.530500018,20,20,4.530500018,17.00489175,0,4.530500018,20,20,4.530500018,15.52591155,0,4.530500018,20,20,4.530500018,20,20,4.530500018,16.12474889,0,4.530500018,20,20,4.530500018,20,20,4.530500018
 01/20  09:00:00,14.45398259,0,4.193000018,15.81512824,0,4.193000018,20,20,4.193000018,20,20,4.193000018,16.8600041,0,4.193000018,20,20,4.193000018,15.35854627,0,4.193000018,20,20,4.193000018,20,20,4.193000018,15.85259345,0,4.193000018,20,20,4.193000018,20,20,4.193000018
 01/20  10:00:00,14.35219795,0,3.893000018,15.63419654,0,3.893000018,20,20,3.893000018,20,20,3.893000018,16.76230005,0,3.893000018,20,20,3.893000018,15.23076698,0,3.893000018,20,20,3.893000018,20,20,3.893000018,15.62627813,0,3.893000018,20,20,3.893000018,20,20,3.893000018
 01/20  11:00:00,14.36775291,0,4.218000018,15.58854029,0,4.218000018,20,20,4.218000018,20,20,4.218000018,16.78124144,0,4.218000018,20,20,4.218000018,15.21997179,0,4.218000018,20,20,4.218000018,20,20,4.218000018,15.54877827,0,4.218000018,20,20,4.218000018,20,20,4.218000018
 01/20  12:00:00,14.48638312,0,4.855500018,15.64886437,0,4.855500018,20,20,4.855500018,20,20,4.855500018,16.88864011,0,4.855500018,20,20,4.855500018,15.31036586,0,4.855500018,20,20,4.855500018,20,20,4.855500018,15.61545127,0,4.855500018,20,20,4.855500018,20,20,4.855500018
 01/20  13:00:00,14.64895379,0,5.455500018,15.73637464,0,5.455500018,20,20,5.455500018,20,20,5.455500018,17.04006898,0,5.455500018,20,20,5.455500018,15.44550292,0,5.455500018,20,20,5.455500018,20,20,5.455500018,15.76594679,0,5.455500018,20,20,5.455500018,20,20,5.455500018
 01/20  14:00:00,14.78517727,0,5.555500018,15.77191628,0,5.555500018,20,20,5.555500018,20,20,5.555500018,17.16057261,0,5.555500018,20,20,5.555500018,15.55629387,0,5.555500018,20,20,5.555500018,20,20,5.555500018,15.86639569,0,5.555500018,20,20,5.555500018,20,20,5.555500018
 01/20  15:00:00,14.84146766,0,5.293000018,15.72277238,0,5.293000018,20,20,5.293000018,20,20,5.293000018,17.20941495,0,5.293000018,20,20,5.293000018,15.58983357,0,5.293000018,20,20,5.293000018,20,20,5.293000018,15.83772906,0,5.293000018,20,20,5.293000018,20,20,5.293000018
 01/20  16:00:00,14.80439245,0,5.055500018,15.60411748,0,5.055500018,20,20,5.055500018,20,20,5.055500018,17.16090959,0,5.055500018,20,20,5.055500018,15.53175726,0,5.055500018,20,20,5.055500018,20,20,5.055500018,15.69450184,0,5.055500018,20,20,5.055500018,20,20,5.055500018
 01/20  17:00:00,14.81007238,0,6.418000018,15.56251312,0,6.418000018,20,20,6.418000018,20,20,6.418000018,17.11970984,0,6.418000018,20,20,6.418000018,15.51637035,0,6.418000018,20,20,6.418000018,20,20,6.418000018,15.60154379,0,6.418000018,20,20,6.418000018,20,20,6.418000018
 01/20  18:00:00,14.96520729,0,8.780500018,15.66880397,0,8.780500018,20,20,8.780500018,20,20,8.780500018,17.15977253,0,8.780500018,20,20,8.780500018,15.65505789,0,8.780500018,20,20,8.780500018,20,20,8.780500018,15.66355536,0,8.780500018,20,20,8.780500018,20,20,8.780500018
 01/20  19:00:00,15.18317226,0,11.11800002,15.87049118,0,11.11800002,20,20,11.11800002,20,20,11.11800002,17.2526802,0,11.11800002,20,20,11.11800002,15.88508858,0,11.11800002,20,20,11.11800002,20,20,11.11800002,15.82889504,0,11.11800002,20,20,11.11800002,20,20,11.11800002
 01/20  20:00:00,15.27656645,0,11.29300002,15.93488418,0,11.29300002,20,20,11.29300002,20,20,11.29300002,17.26096352,0,11.29300002,20,20,11.29300002,15.95640473,0,11.29300002,20,20,11.29300002,20,20,11.29300002,15.85330307,0,11.29300002,20,20,11.29300002,20,20,11.29300002
 01/20  21:00:00,15.22812587,0,10.19300002,15.84794482,0,10.19300002,20,20,10.19300002,20,20,10.19300002,17.19798695,0,10.19300002,20,20,10.19300002,15.86880857,0,10.19300002,20,20,10.19300002,20,20,10.19300002,15.72841789,0,10.19300002,20,20,10.19300002,20,20,10.19300002
 01/20  22:00:00,15.14656313,0,9.093000018,15.72742058,0,9.093000018,20,20,9.093000018,20,20,9.093000018,17.11220217,0,9.093000018,20,20,9.093000018,15.74053783,0,9.093000018,20,20,9.093000018,20,20,9.093000018,15.56979231,0,9.093000018,20,20,9.093000018,20,20,9.093000018
 01/20  23:00:00,15.08280512,0,8.555500018,15.62686593,0,8.555500018,20,20,8.555500018,20,20,8.555500018,17.0404091,0,8.555500018,20,20,8.555500018,15.63210677,0,8.555500018,20,20,8.555500018,20,20,8.555500018,15.43075789,0,8.555500018,20,20,8.555500018,20,20,8.555500018
 01/20  24:00:00,15.04623757,0,8.355500018,15.55896262,0,8.355500018,20,20,8.355500018,20,20,8.355500018,16.98334093,0,8.355500018,20,20,8.355500018,15.56072077,0,8.355500018,20,20,8.355500018,20,20,8.355500018,15.32870166,0,8.355500018,20,20,8.355500018,20,20,8.355500018
 01/21  01:00:00,15.00615341,0,8.155500018,15.49005389,0,8.155500018,18.56358678,0,8.155500018,20,20,8.155500018,16.92729299,0,8.155500018,18.82352776,0,8.155500018,19.99470379,20,8.155500018,20,20,8.155500018,18.61420514,0,8.155500018,15.23038738,0,8.155500018,20,20,8.155500018,20,20,8.155500018
 01/21  02:00:00,14.96462138,0,8.080500018,15.42475223,0,8.080500018,17.95092363,0,8.080500018,20,20,8.080500018,16.8923883,0,8.080500018,18.33537837,0,8.080500018,19.99999999,20,8.080500018,20,20,8.080500018,18.02912735,0,8.080500018,15.14809397,0,8.080500018,20,20,8.080500018,20,20,8.080500018
 01/21  03:00:00,14.92560199,0,8.080500018,15.37410894,0,8.080500018,17.67494179,0,8.080500018,20,20,8.080500018,16.87377007,0,8.080500018,18.12532179,0,8.080500018,20,20,8.080500018,20,20,8.080500018,17.76610984,0,8.080500018,15.10231343,0,8.080500018,20,20,8.080500018,20,20,8.080500018
 01/21  04:00:00,14.87799095,0,8.018000018,15.31986403,0,8.018000018,17.43502917,0,8.018000018,20,20,8.018000018,16.84996363,0,8.018000018,17.94277731,0,8.018000018,20,20,8.018000018,20,20,8.018000018,17.53980015,0,8.018000018,15.05977212,0,8.018000018,20,20,8.018000018,20,20,8.018000018
 01/21  05:00:00,14.82886738,0,7.980500018,15.26683516,0,7.980500018,17.22214493,0,7.980500018,20,20,7.980500018,16.82360613,0,7.980500018,17.78176617,0,7.980500018,20,20,7.980500018,20,20,7.980500018,17.33865122,0,7.980500018,15.01917132,0,7.980500018,20,20,7.980500018,20,20,7.980500018
 01/21  06:00:00,14.78316973,0,7.980500018,15.22053932,0,7.980500018,17.03231181,0,7.980500018,20,20,7.980500018,16.79590759,0,7.980500018,17.63823314,0,7.980500018,20,20,7.980500018,20,20,7.980500018,17.15868638,0,7.980500018,14.98285337,0,7.980500018,20,20,7.980500018,20,20,7.980500018
 01/21  07:00:00,14.73783595,0,7.980500018,15.17633278,0,7.980500018,16.8591246,0,7.980500018,20,20,7.980500018,16.76672652,0,7.980500018,17.50768146,0,7.980500018,20,20,7.980500018,20,20,7.980500018,16.9942013,0,7.980500018,14.94682456,0,7.980500018,20,20,7.980500018,20,20,7.980500018
 01/21  08:00:00,14.70742799,0,8.105500018,15.14836666,0,8.105500018,16.71349942,0,8.105500018,20,20,8.105500018,16.74936564,0,8.105500018,17.40100515,0,8.105500018,20,20,8.105500018,20,20,8.105500018,16.85519674,0,8.105500018,14.92617003,0,8.105500018,20,20,8.105500018,20,20,8.105500018
 01/21  09:00:00,14.72192631,0,8.305500018,15.20008869,0,8.305500018,16.62389072,0,8.305500018,20,20,8.305500018,16.77814974,0,8.305500018,17.34551477,0,8.305500018,20,20,8.305500018,20,20,8.305500018,16.77044922,0,8.305500018,14.97759008,0,8.305500018,20,20,8.305500018,20,20,8.305500018
 01/21  10:00:00,14.8194935,0,8.443000018,15.57369206,0,8.443000018,16.62445757,0,8.443000018,20,20,8.443000018,16.89915141,0,8.443000018,17.39865993,0,8.443000018,20,20,8.443000018,20,20,8.443000018,16.77008829,0,8.443000018,15.36442972,0,8.443000018,20,20,8.443000018,20,20,8.443000018
